,UniqueID,Date,Species,Breed,Age,Gender,Altered,Borough,Zipcode
5220,5220,July 15 2016,DOG,NA,NA,U,FALSE,Manhattan,10010
5221,5221,July 13 2016,DOG,Chihuahua,3,M,TRUE,Manhattan,10023
5222,5222,July 19 2016,DOG,NA,NA,U,FALSE,Manhattan,10128
5223,5223,July 14 2016,DOG,Shih Tzu,NA,U,FALSE,Manhattan,10016
5224,5224,July 10 2016,DOG,NA,NA,U,FALSE,Manhattan,10037
5225,5225,July 11 2016,DOG,Pitbull/Boxer,NA,U,FALSE,Manhattan,10025
5226,5226,July 18 2016,DOG,NA,NA,U,FALSE,Manhattan,10016
5227,5227,July 20 2016,DOG,Na,2,M,TRUE,Manhattan,NA
5228,5228,July 20 2016,DOG,Golden Doodle,NA,U,FALSE,Manhattan,10025
5229,5229,June 28 2016,DOG,NA,NA,U,FALSE,Manhattan,10027
5230,5230,July 19 2016,DOG,Rhodesian Ridgeback,1,F,TRUE,Manhattan,10016
5231,5231,July 22 2016,DOG,Poodle,4,M,TRUE,Manhattan,10128
5232,5232,July 27 2016,DOG,Chihuahua Mix,4,M,FALSE,Manhattan,10075
5233,5233,July 23 2016,DOG,American Pitbull Terrier Mix,7,M,TRUE,Manhattan,10025
5234,5234,July 22 2016,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Manhattan,10001
5235,5235,July 21 2016,DOG,Shih Tzu/ Yorkie,6,M,FALSE,Manhattan,10029
5236,5236,July 03 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10031
5237,5237,July 27 2016,DOG,NA,NA,U,FALSE,Manhattan,10012
5238,5238,July 27 2016,DOG,Doberman Pinscher,8,M,FALSE,Manhattan,NA
5239,5239,July 31 2016,DOG,Bichon Frise,7,F,TRUE,Manhattan,10025
5240,5240,July 30 2016,DOG,Cocker Spaniel Mix,5,F,FALSE,Manhattan,10034
5241,5241,July 27 2016,DOG,Doberman Pinscher,NA,U,FALSE,Manhattan,10035
5242,5242,July 30 2016,DOG,Vizsla,5,M,TRUE,Manhattan,10021
5243,5243,July 30 2016,DOG,Bulldog,NA,U,FALSE,Manhattan,10012
5244,5244,July 26 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5245,5245,August 01 2016,DOG,Havanese,2,M,TRUE,Manhattan,10001
5246,5246,August 02 2016,DOG,Shih Tzu,NA,U,FALSE,Manhattan,10033
5247,5247,July 21 2016,DOG,American Pitbull Terrier,NA,F,FALSE,Manhattan,10027
5248,5248,August 04 2016,DOG,Labrador Mix,4,M,TRUE,Manhattan,10003
5249,5249,July 30 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5250,5250,August 02 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5251,5251,August 03 2016,DOG,American Pitbull Terrier,2,M,TRUE,Manhattan,10025
5252,5252,July 30 2016,DOG,American Pitbull Terrier Mix,0.5,M,FALSE,Manhattan,10029
5253,5253,August 03 2016,DOG,German Shepherd,2,F,TRUE,Manhattan,10011
5254,5254,August 02 2016,DOG,Chihuahua,NA,U,FALSE,Manhattan,10025
5255,5255,August 05 2016,DOG,English Bulldog,7,M,TRUE,Manhattan,10065
5256,5256,August 05 2016,DOG,Na,6,M,TRUE,Manhattan,10065
5257,5257,August 04 2016,DOG,Shih Tzu Mix,3,M,TRUE,Manhattan,10023
5258,5258,August 02 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5259,5259,August 02 2016,DOG,French Bulldog,9,M,FALSE,Manhattan,10024
5260,5260,July 27 2016,DOG,NA,NA,U,FALSE,Manhattan,10022
5261,5261,August 06 2016,DOG,Beagle/ Shephered,9,F,TRUE,Manhattan,NA
5262,5262,August 06 2016,DOG,Na,NA,U,FALSE,Manhattan,10028
5263,5263,August 08 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5264,5264,August 05 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5265,5265,August 05 2016,DOG,NA,NA,U,FALSE,Manhattan,10128
5266,5266,August 04 2016,DOG,American Pitbull Terrier Mix,7,M,TRUE,Manhattan,10011
5267,5267,August 08 2016,DOG,English Bulldog,4,M,TRUE,Manhattan,10024
5268,5268,August 09 2016,DOG,Shih Tzu,2,M,FALSE,Manhattan,10033
5269,5269,August 09 2016,DOG,Poodle Mix,3,F,TRUE,Manhattan,10029
5270,5270,July 21 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10011
5271,5271,August 06 2016,DOG,Na,4,F,TRUE,Manhattan,10019
5272,5272,August 06 2016,DOG,Siberian Husky,0.271,F,FALSE,Manhattan,10017
5273,5273,August 08 2016,DOG,French Bulldog,6,M,TRUE,Manhattan,10013
5274,5274,August 07 2016,DOG,Labrador Retriever,0.271,M,FALSE,Manhattan,10001
5275,5275,August 08 2016,DOG,Jack Russell Terrier,11,M,TRUE,Manhattan,10037
5276,5276,August 10 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5277,5277,August 08 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10029
5278,5278,August 06 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5279,5279,August 06 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5280,5280,July 01 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5281,5281,August 09 2016,DOG,NA,NA,U,FALSE,Manhattan,10069
5282,5282,August 10 2016,DOG,Shih Tzu,10,M,TRUE,Manhattan,10025
5283,5283,August 09 2016,DOG,Pug,NA,U,FALSE,Manhattan,10128
5284,5284,August 11 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5285,5285,July 31 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10027
5286,5286,August 12 2016,DOG,American Pitbull Terrier,1,F,FALSE,Manhattan,10029
5287,5287,August 15 2016,DOG,Husky,5,F,FALSE,Manhattan,10025
5288,5288,August 15 2016,DOG,Bulldog,0.417,M,FALSE,Manhattan,10030
5289,5289,August 12 2016,DOG,American Pitbull Terrier,0.2,M,FALSE,Manhattan,10029
5290,5290,August 13 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5291,5291,August 15 2016,DOG,Siberian Husky,0.667,M,FALSE,Manhattan,10029
5292,5292,August 14 2016,DOG,Labrador Retriever,0.333,F,TRUE,Manhattan,10016
5293,5293,August 16 2016,DOG,Silky Terrier,3,M,TRUE,Manhattan,10128
5294,5294,August 15 2016,DOG,Terrier,NA,U,FALSE,Manhattan,10003
5295,5295,August 13 2016,DOG,American Pitbull Terrier,6,M,FALSE,Manhattan,10031
5296,5296,August 06 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10002
5297,5297,May 11 2016,DOG,American Pitbull Terrier,1,U,FALSE,Manhattan,10023
5298,5298,August 21 2016,DOG,Maltese,12,F,FALSE,Manhattan,10065
5299,5299,July 07 2016,DOG,Labrador Retriever,NA,U,FALSE,Manhattan,NA
5300,5300,August 11 2016,DOG,Terrier Mix,3,M,TRUE,Manhattan,10011
5301,5301,August 23 2016,DOG,NA,NA,U,FALSE,Manhattan,10010
5302,5302,August 23 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10002
5303,5303,July 22 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5304,5304,August 24 2016,DOG,American Pitbull Terrier,1,F,FALSE,Manhattan,10032
5305,5305,August 24 2016,DOG,Doberman Doodle,2,M,TRUE,Manhattan,10024
5306,5306,August 28 2016,DOG,Chihuahua,NA,U,FALSE,Manhattan,NA
5307,5307,August 28 2016,DOG,German Shepherd,8,M,TRUE,Manhattan,10128
5308,5308,August 24 2016,DOG,English Bulldog,6,M,TRUE,Manhattan,10003
5309,5309,August 30 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5310,5310,August 22 2016,DOG,Maltese / Yorkshire,6,F,TRUE,Manhattan,10029
5311,5311,August 27 2016,DOG,American Pitbull Terrier,10,M,TRUE,Manhattan,10016
5312,5312,August 27 2016,DOG,Terrier,NA,U,FALSE,Manhattan,10036
5313,5313,August 26 2016,DOG,NA,NA,U,FALSE,Manhattan,10009
5314,5314,August 29 2016,DOG,Labrador Retriever,0.271,U,TRUE,Manhattan,NA
5315,5315,August 25 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5316,5316,September 05 2016,DOG,Maltese,1,M,TRUE,Manhattan,10028
5317,5317,August 25 2016,DOG,Rottweiler,5,M,FALSE,Manhattan,10030
5318,5318,September 05 2016,DOG,Na,NA,U,FALSE,Manhattan,10024
5319,5319,August 31 2016,DOG,Poodle,5,M,TRUE,Manhattan,10029
5320,5320,September 02 2016,DOG,Belgian Malinois,6,M,TRUE,Manhattan,10003
5321,5321,September 03 2016,DOG,Na,3,F,FALSE,Manhattan,NA
5322,5322,September 06 2016,DOG,Boston Terrier,1,M,TRUE,Manhattan,10003
5323,5323,August 29 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5324,5324,September 01 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5325,5325,September 02 2016,DOG,Hound,NA,U,FALSE,Manhattan,10023
5326,5326,September 03 2016,DOG,Feist,1,M,TRUE,Manhattan,10034
5327,5327,August 18 2016,DOG,Morkie,9,M,TRUE,Manhattan,10065
5328,5328,August 21 2016,DOG,Morkie,9,M,TRUE,Manhattan,10065
5329,5329,August 30 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10027
5330,5330,August 25 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10027
5331,5331,August 18 2016,DOG,NA,NA,U,FALSE,Manhattan,10033
5332,5332,September 07 2016,DOG,Chihuahua,NA,U,FALSE,Manhattan,NA
5333,5333,September 09 2016,DOG,Na,NA,U,FALSE,Manhattan,NA
5334,5334,September 10 2016,DOG,American Pitbull Terrier,3,M,FALSE,Manhattan,10039
5335,5335,September 11 2016,DOG,NA,NA,U,FALSE,Manhattan,10003
5336,5336,September 11 2016,DOG,Labradoodle,7,F,TRUE,Manhattan,10025
5337,5337,September 11 2016,DOG,Maltese,6,M,FALSE,Manhattan,10038
5338,5338,September 11 2016,DOG,NA,NA,U,FALSE,Manhattan,10002
5339,5339,September 13 2016,DOG,Shih Tzu,NA,U,FALSE,Manhattan,NA
5340,5340,September 02 2016,DOG,American Pitbull Terrier,2,F,TRUE,Manhattan,10036
5341,5341,September 11 2016,DOG,NA,NA,U,FALSE,Manhattan,10029
5342,5342,September 11 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5343,5343,September 13 2016,DOG,Golden Retriever,3,M,TRUE,Manhattan,10025
5344,5344,September 01 2016,DOG,NA,NA,U,FALSE,Manhattan,10027
5345,5345,September 08 2016,DOG,German Shepherd,NA,U,FALSE,Manhattan,10024
5346,5346,September 13 2016,DOG,American Pitbull Terrier,3,M,FALSE,Manhattan,NA
5347,5347,September 13 2016,DOG,Dachshund,6,F,TRUE,Manhattan,10024
5348,5348,September 05 2016,DOG,Beagle Mix,2,M,TRUE,Manhattan,10013
5349,5349,September 11 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5350,5350,August 09 2016,DOG,Jack Russell Mix,NA,U,FALSE,Manhattan,10025
5351,5351,September 18 2016,DOG,Pit Bull X/ Pug,3,M,FALSE,Manhattan,10026
5352,5352,September 14 2016,DOG,German Shepherd,7,M,TRUE,Manhattan,10013
5353,5353,September 16 2016,DOG,Na,NA,U,FALSE,Manhattan,10019
5354,5354,September 18 2016,DOG,Yorkshire Terrier Mix,6,M,TRUE,Manhattan,10011
5355,5355,September 17 2016,DOG,Akita,NA,U,FALSE,Manhattan,NA
5356,5356,September 22 2016,DOG,Nova Scotia Duck Tolling Retriever,4,M,TRUE,Manhattan,10013
5357,5357,September 17 2016,DOG,American Pitbull Terrier Mix,3,M,FALSE,Manhattan,10009
5358,5358,September 19 2016,DOG,American Pitbull Terrier,1,U,FALSE,Manhattan,10035
5359,5359,September 22 2016,DOG,Beagle,NA,U,FALSE,Manhattan,10023
5360,5360,September 25 2016,DOG,Rat Terrier,2,M,TRUE,Manhattan,NA
5361,5361,September 25 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5362,5362,September 24 2016,DOG,Shepherd,NA,U,FALSE,Manhattan,10019
5363,5363,September 24 2016,DOG,NA,NA,U,FALSE,Manhattan,10002
5364,5364,September 26 2016,DOG,Shepherd Mix,4,M,TRUE,Manhattan,10002
5365,5365,September 27 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10128
5366,5366,September 27 2016,DOG,Cocker Spaniel,NA,U,FALSE,Manhattan,10035
5367,5367,September 28 2016,DOG,Border Collie,5,M,TRUE,Manhattan,10024
5368,5368,September 25 2016,DOG,Rottweiler Mix,2,M,TRUE,Manhattan,10022
5369,5369,September 19 2016,DOG,Na,NA,U,FALSE,Manhattan,NA
5370,5370,September 29 2016,DOG,NA,NA,U,FALSE,Manhattan,10032
5371,5371,September 29 2016,DOG,Na,NA,U,FALSE,Manhattan,10003
5372,5372,October 03 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10038
5373,5373,October 04 2016,DOG,NA,NA,U,FALSE,Manhattan,10022
5374,5374,October 01 2016,DOG,Dachschund/ Jack Russell Terrier Mix,3,M,FALSE,Manhattan,10029
5375,5375,October 03 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5376,5376,September 30 2016,DOG,Border Collie,14,M,TRUE,Manhattan,10280
5377,5377,September 24 2016,DOG,Lab Mix,NA,U,FALSE,Manhattan,10023
5378,5378,October 03 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5379,5379,September 14 2016,DOG,American Pitbull Terrier,2,M,FALSE,Manhattan,10028
5380,5380,October 04 2016,DOG,Yorkshire Terrier,8,M,TRUE,Manhattan,10026
5381,5381,October 05 2016,DOG,French Bulldog,2,F,TRUE,Manhattan,NA
5382,5382,October 06 2016,DOG,American Pitbull Terrier,2,M,FALSE,Manhattan,10033
5383,5383,October 10 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10027
5384,5384,October 08 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5385,5385,October 11 2016,DOG,Bichon Frise,2,M,TRUE,Manhattan,10023
5386,5386,October 10 2016,DOG,American Pitbull Terrier Mix,1,M,FALSE,Manhattan,10002
5387,5387,October 06 2016,DOG,American Staffordshire Terrier,4,F,TRUE,Manhattan,10002
5388,5388,October 10 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5389,5389,October 12 2016,DOG,English Bulldog,1,F,TRUE,Manhattan,10065
5390,5390,October 09 2016,DOG,Staffordshire Bull Terrier,2,F,TRUE,Manhattan,10128
5391,5391,October 12 2016,DOG,Shepherd,NA,U,FALSE,Manhattan,NA
5392,5392,October 12 2016,DOG,NA,NA,U,FALSE,Manhattan,10003
5393,5393,October 09 2016,DOG,NA,NA,U,FALSE,Manhattan,10011
5394,5394,October 14 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10029
5395,5395,October 14 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10029
5396,5396,October 12 2016,DOG,Shar-Pei, Chinese,2,M,TRUE,Manhattan,10016
5397,5397,October 15 2016,DOG,Terrier,NA,U,FALSE,Manhattan,10019
5398,5398,October 14 2016,DOG,Shepherd,NA,U,FALSE,Manhattan,NA
5399,5399,October 18 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5400,5400,October 18 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5401,5401,October 18 2016,DOG,NA,NA,U,FALSE,Manhattan,10005
5402,5402,October 16 2016,DOG,American Pitbull Terrier Mix,4,M,TRUE,Manhattan,10025
5403,5403,October 19 2016,DOG,American Pitbull Terrier Mix,3,M,TRUE,Manhattan,10029
5404,5404,October 20 2016,DOG,Shih Tzu,NA,U,FALSE,Manhattan,10029
5405,5405,October 18 2016,DOG,American Pitbull Terrier,NA,M,TRUE,Manhattan,NA
5406,5406,October 20 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5407,5407,October 17 2016,DOG,White Point Griffon,5,M,TRUE,Manhattan,10029
5408,5408,October 20 2016,DOG,Havanese,6,M,TRUE,Manhattan,10022
5409,5409,October 21 2016,DOG,Rhodesian Ridgeback,5,F,TRUE,Manhattan,NA
5410,5410,October 23 2016,DOG,Mini Golden Doddle,7,M,TRUE,Manhattan,10025
5411,5411,October 17 2016,DOG,Bulldog,NA,U,FALSE,Manhattan,10022
5412,5412,October 23 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5413,5413,October 21 2016,DOG,Golden Retriever,NA,U,FALSE,Manhattan,10038
5414,5414,October 21 2016,DOG,NA,NA,U,FALSE,Manhattan,10031
5415,5415,October 22 2016,DOG,American Pitbull Terrier,2,M,FALSE,Manhattan,10027
5416,5416,October 23 2016,DOG,Pomsky,0.667,M,TRUE,Manhattan,10019
5417,5417,October 22 2016,DOG,Poodle,1,M,FALSE,Manhattan,10065
5418,5418,October 26 2016,DOG,English Bulldog,3,M,FALSE,Manhattan,10128
5419,5419,October 28 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5420,5420,August 30 2016,DOG,Pit Bull Terrier,NA,U,FALSE,Manhattan,10024
5421,5421,October 27 2016,DOG,Jack Russell Terrier,4,M,TRUE,Manhattan,NA
5422,5422,October 17 2016,DOG,Golden Retriever,1,M,TRUE,Manhattan,NA
5423,5423,October 26 2016,DOG,Pekingese,10,F,TRUE,Manhattan,10023
5424,5424,October 29 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5425,5425,October 28 2016,DOG,Bulldog,NA,U,FALSE,Manhattan,NA
5426,5426,October 29 2016,DOG,American Pitbull Terrier,NA,M,FALSE,Manhattan,NA
5427,5427,October 31 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10002
5428,5428,October 31 2016,DOG,Shih Tzu,9,F,FALSE,Manhattan,10075
5429,5429,November 01 2016,DOG,American Pitbull Terrier,3,M,FALSE,Manhattan,10003
5430,5430,November 01 2016,DOG,American Pitbull Terrier,4,M,FALSE,Manhattan,10036
5431,5431,October 27 2016,DOG,Shiba Inu,8,M,TRUE,Manhattan,10009
5432,5432,November 01 2016,DOG,American Pitbull Terrier,0.583,F,FALSE,Manhattan,NA
5433,5433,October 19 2016,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Manhattan,10011
5434,5434,November 03 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5435,5435,November 02 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5436,5436,November 06 2016,DOG,Yorkshire Terrier,NA,U,FALSE,Manhattan,10038
5437,5437,November 03 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5438,5438,November 01 2016,DOG,NA,NA,U,FALSE,Manhattan,10023
5439,5439,November 05 2016,DOG,Border Collie & Whippet Mix,1,F,TRUE,Manhattan,10023
5440,5440,November 05 2016,DOG,Cocker Spaniel,3,M,TRUE,Manhattan,NA
5441,5441,November 03 2016,DOG,American Pitbull Terrier,3,M,TRUE,Manhattan,10003
5442,5442,November 10 2016,DOG,Terrier,NA,U,FALSE,Manhattan,10023
5443,5443,November 12 2016,DOG,American Pitbull Terrier,6,F,FALSE,Manhattan,10039
5444,5444,November 13 2016,DOG,American Pitbull Terrier Mix,10,M,TRUE,Manhattan,10028
5445,5445,November 14 2016,DOG,Golden Retriever,NA,U,FALSE,Manhattan,NA
5446,5446,November 08 2016,DOG,NA,NA,U,FALSE,Manhattan,10023
5447,5447,November 08 2016,DOG,Havanese,2,M,TRUE,Manhattan,10128
5448,5448,November 09 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5449,5449,November 11 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5450,5450,November 10 2016,DOG,NA,NA,U,FALSE,Manhattan,10021
5451,5451,November 11 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5452,5452,November 15 2016,DOG,English Bulldog,1,M,TRUE,Manhattan,10036
5453,5453,November 18 2016,DOG,Puggle,6,M,TRUE,Manhattan,10065
5454,5454,November 16 2016,DOG,Shih Tzu,8,F,TRUE,Manhattan,NA
5455,5455,November 18 2016,DOG,Yorkshire Terrier,8,M,TRUE,Manhattan,10032
5456,5456,November 06 2016,DOG,Boxer/ American Staffordshire,6,F,TRUE,Manhattan,10034
5457,5457,November 21 2016,DOG,Labrador Retriever,NA,U,FALSE,Manhattan,10011
5458,5458,November 20 2016,DOG,Na,11,M,TRUE,Manhattan,10065
5459,5459,November 11 2016,DOG,American Pitbull Terrier,8,F,TRUE,Manhattan,10035
5460,5460,November 18 2016,DOG,Labrador Mix,4,M,TRUE,Manhattan,NA
5461,5461,November 18 2016,DOG,Chihuahua,3,M,FALSE,Manhattan,NA
5462,5462,November 21 2016,DOG,Yorkshire Terrier,2,M,FALSE,Manhattan,10029
5463,5463,November 20 2016,DOG,Dachshund,7,M,TRUE,Manhattan,10019
5464,5464,November 15 2016,DOG,Australian Shepherd,2,M,TRUE,Manhattan,10065
5465,5465,November 19 2016,DOG,American Pitbull Terrier,0.167,F,FALSE,Manhattan,10128
5466,5466,November 19 2016,DOG,NA,NA,U,FALSE,Manhattan,10025
5467,5467,November 15 2016,DOG,Rhodesian Ridgeback,2,F,TRUE,Manhattan,10065
5468,5468,September 29 2016,DOG,Chihuahua,NA,U,FALSE,Manhattan,10029
5469,5469,November 24 2016,DOG,Corgi Mix,2,F,FALSE,Manhattan,10036
5470,5470,November 24 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5471,5471,November 22 2016,DOG,Maltese,NA,U,FALSE,Manhattan,NA
5472,5472,November 25 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10280
5473,5473,November 19 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5474,5474,November 18 2016,DOG,NA,NA,U,FALSE,Manhattan,10031
5475,5475,November 26 2016,DOG,American Pitbull Terrier,1,M,FALSE,Manhattan,10031
5476,5476,November 28 2016,DOG,Dachshund,NA,U,FALSE,Manhattan,10033
5477,5477,November 28 2016,DOG,Labrador Retriever,0.271,M,TRUE,Manhattan,10016
5478,5478,November 26 2016,DOG,Miniature Pinscher,15,M,FALSE,Manhattan,10022
5479,5479,November 25 2016,DOG,Chihuahua,NA,U,FALSE,Manhattan,10033
5480,5480,November 25 2016,DOG,Cocker Spaniel/ Toy Poodle,3,M,FALSE,Manhattan,10029
5481,5481,December 01 2016,DOG,Staffordshire Bull Terrier,2,F,TRUE,Manhattan,NA
5482,5482,November 28 2016,DOG,Bulldog,NA,U,FALSE,Manhattan,NA
5483,5483,December 01 2016,DOG,NA,NA,U,FALSE,Manhattan,10037
5484,5484,December 02 2016,DOG,NA,NA,U,FALSE,Manhattan,10013
5485,5485,December 02 2016,DOG,American Pitbull Terrier Mix,5,M,FALSE,Manhattan,10030
5486,5486,November 29 2016,DOG,French Bulldog,2,F,TRUE,Manhattan,10069
5487,5487,December 02 2016,DOG,American Pitbull Terrier Mix,1,M,FALSE,Manhattan,10029
5488,5488,December 03 2016,DOG,NA,NA,U,FALSE,Manhattan,10012
5489,5489,November 25 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5490,5490,November 28 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5491,5491,November 24 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5492,5492,December 05 2016,DOG,Japanese Chin/Spaniel,2,M,TRUE,Manhattan,10013
5493,5493,November 28 2016,DOG,American Pitbull Terrier,NA,M,TRUE,Manhattan,NA
5494,5494,December 07 2016,DOG,Dogo Argentino,1,M,TRUE,Manhattan,10065
5495,5495,December 06 2016,DOG,American Pitbull Terrier Mix,5,M,TRUE,Manhattan,10039
5496,5496,December 06 2016,DOG,American Pitbull Terrier Mix,5,M,TRUE,Manhattan,10039
5497,5497,December 07 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10009
5498,5498,December 08 2016,DOG,Sheperd,NA,U,FALSE,Manhattan,NA
5499,5499,December 10 2016,DOG,Pit Bull Cattahula Mix,NA,U,FALSE,Manhattan,10024
5500,5500,November 24 2016,DOG,Akita,NA,U,FALSE,Manhattan,NA
5501,5501,December 03 2016,DOG,Cocker Spaniel,11,M,FALSE,Manhattan,10065
5502,5502,December 10 2016,DOG,French Bulldog,NA,U,FALSE,Manhattan,10014
5503,5503,December 13 2016,DOG,Na,NA,U,FALSE,Manhattan,NA
5504,5504,December 14 2016,DOG,Boston Terrier,4,M,TRUE,Manhattan,10023
5505,5505,December 14 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5506,5506,December 15 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5507,5507,December 17 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10027
5508,5508,December 17 2016,DOG,Dalmatian,NA,U,FALSE,Manhattan,10035
5509,5509,December 19 2016,DOG,NA,NA,U,FALSE,Manhattan,10009
5510,5510,December 19 2016,DOG,Poodle,7,F,TRUE,Manhattan,10006
5511,5511,December 14 2016,DOG,American Pitbull Terrier Mix,4,M,TRUE,Manhattan,10025
5512,5512,December 21 2016,DOG,American Pitbull Terrier,0.75,F,FALSE,Manhattan,10030
5513,5513,December 21 2016,DOG,Cocker Spaniel,2,M,TRUE,Manhattan,10025
5514,5514,December 18 2016,DOG,Labrador Retriever,6,M,FALSE,Manhattan,10029
5515,5515,December 20 2016,DOG,Boston Terrier,1,U,FALSE,Manhattan,10026
5516,5516,December 14 2016,DOG,American Pitbull Terrier,1,U,FALSE,Manhattan,10031
5517,5517,December 18 2016,DOG,American Pitbull Terrier,5,M,FALSE,Manhattan,10029
5518,5518,December 18 2016,DOG,American Pitbull Terrier,5,M,FALSE,Manhattan,10029
5519,5519,December 23 2016,DOG,Golden Doodle,3,M,TRUE,Manhattan,10024
5520,5520,December 23 2016,DOG,Maltipoo,7,M,TRUE,Manhattan,10003
5521,5521,December 21 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10019
5522,5522,December 21 2016,DOG,NA,NA,U,FALSE,Manhattan,10011
5523,5523,December 12 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5524,5524,December 25 2016,DOG,Shih Tzu,0.75,M,FALSE,Manhattan,10035
5525,5525,December 25 2016,DOG,Cocker Spaniel,4,M,TRUE,Manhattan,NA
5526,5526,December 23 2016,DOG,NA,NA,U,FALSE,Manhattan,NA
5527,5527,December 24 2016,DOG,Shih Tzu,2,F,TRUE,Manhattan,NA
5528,5528,December 26 2016,DOG,American Pitbull Terrier Mix,4,F,FALSE,Manhattan,10018
5529,5529,December 27 2016,DOG,American Pitbull Terrier,3,F,TRUE,Manhattan,10029
5530,5530,December 22 2016,DOG,American Pitbull Terrier,2,M,TRUE,Manhattan,10128
5531,5531,December 23 2016,DOG,Boxer And Pit Bull Mix,5,M,TRUE,Manhattan,10025
5532,5532,December 25 2016,DOG,Shih Tzu,3,M,FALSE,Manhattan,10033
5533,5533,December 19 2016,DOG,Springer Spaniel Mix,NA,U,FALSE,Manhattan,NA
5534,5534,December 23 2016,DOG,NA,NA,U,FALSE,Manhattan,10029
5535,5535,December 27 2016,DOG,Shiba Inu,5,M,TRUE,Manhattan,10012
5536,5536,December 15 2016,DOG,NA,NA,U,FALSE,Manhattan,10002
5537,5537,December 24 2016,DOG,NA,NA,M,FALSE,Manhattan,10002
5538,5538,January 02 2017,DOG,Dalmatian,9,M,FALSE,Manhattan,NA
5539,5539,December 31 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,NA
5540,5540,December 31 2016,DOG,American Pitbull Terrier,NA,U,FALSE,Manhattan,10016
5541,5541,January 02 2017,DOG,Beagle,9,M,TRUE,Manhattan,10028
